,p1,p2,p3,p4
4856,['OAK-MOR-1060'],['OAK-MOR-729.fq.barcodeStripped'],['OAK-MOR-588.fq.barcodeStripped'],['OAK-MOR-578.fq.barcodeStripped']
4082,['OAK-MOR-728.fq.barcodeStripped'],['OAK-MOR-1060'],"['OAK-MOR-985', 'OAK-MOR-588.fq.barcodeStripped', 'OAK-MOR-1144']",['OAK-MOR-578.fq.barcodeStripped']
452,['OAK-MOR-736.fq.barcodeStripped'],"['OAK-MOR-1061', 'OAK-MOR-1060']",['OAK-MOR-985'],"['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
1530,['OAK-MOR-1061'],['OAK-MOR-728.fq.barcodeStripped'],"['OAK-MOR-985', 'OAK-MOR-588.fq.barcodeStripped', 'OAK-MOR-1144']",['OAK-MOR-982']
6383,['OAK-MOR-728.fq.barcodeStripped'],['OAK-MOR-1061'],['OAK-MOR-1144'],['OAK-MOR-981']
6394,['OAK-MOR-1061'],['OAK-MOR-728.fq.barcodeStripped'],['OAK-MOR-1144'],['OAK-MOR-981']
2035,"['OAK-MOR-1061', 'OAK-MOR-1060']","['OAK-MOR-729.fq.barcodeStripped', 'OAK-MOR-728.fq.barcodeStripped']","['OAK-MOR-588.fq.barcodeStripped', 'OAK-MOR-1144']",['OAK-MOR-982']
5571,['OAK-MOR-591.fq.barcodeStripped'],"['OAK-MOR-1061', 'OAK-MOR-1060']",['OAK-MOR-985'],['OAK-MOR-981']
760,['OAK-MOR-1060'],['OAK-MOR-729.fq.barcodeStripped'],"['OAK-MOR-588.fq.barcodeStripped', 'OAK-MOR-1144']","['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
6070,"['OAK-MOR-729.fq.barcodeStripped', 'OAK-MOR-728.fq.barcodeStripped']",['OAK-MOR-736.fq.barcodeStripped'],['OAK-MOR-588.fq.barcodeStripped'],['OAK-MOR-981']
5300,"['OAK-MOR-1061', 'OAK-MOR-1060', 'OAK-MOR-729.fq.barcodeStripped', 'OAK-MOR-728.fq.barcodeStripped']",['OAK-MOR-736.fq.barcodeStripped'],"['OAK-MOR-985', 'OAK-MOR-588.fq.barcodeStripped', 'OAK-MOR-1144']",['OAK-MOR-981']
437,"['OAK-MOR-1061', 'OAK-MOR-1060']",['OAK-MOR-736.fq.barcodeStripped'],['OAK-MOR-985'],"['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
3733,['OAKS-MOR-585'],['OAK-MOR-729.fq.barcodeStripped'],['OAK-MOR-1144'],"['OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
5362,['OAK-MOR-728.fq.barcodeStripped'],['OAK-MOR-1060'],"['OAK-MOR-985', 'OAK-MOR-588.fq.barcodeStripped', 'OAK-MOR-1144']",['OAK-MOR-981']
4839,['OAK-MOR-727.fq.barcodeStripped'],['OAK-MOR-728.fq.barcodeStripped'],['OAK-MOR-588.fq.barcodeStripped'],['OAK-MOR-578.fq.barcodeStripped']
1974,"['OAK-MOR-729.fq.barcodeStripped', 'OAK-MOR-728.fq.barcodeStripped']",['OAK-MOR-736.fq.barcodeStripped'],"['OAK-MOR-588.fq.barcodeStripped', 'OAK-MOR-1144']",['OAK-MOR-982']
5812,"['OAK-MOR-1061', 'OAK-MOR-1060', 'OAK-MOR-729.fq.barcodeStripped', 'OAK-MOR-728.fq.barcodeStripped']",['OAK-MOR-736.fq.barcodeStripped'],"['OAK-MOR-588.fq.barcodeStripped', 'OAK-MOR-1144']",['OAK-MOR-981']
1519,['OAK-MOR-728.fq.barcodeStripped'],['OAK-MOR-1061'],"['OAK-MOR-985', 'OAK-MOR-588.fq.barcodeStripped', 'OAK-MOR-1144']",['OAK-MOR-982']
